id,ramal,coord
1,CARUARU/BELO JARDIM,"[[[-36.432605067, -8.344930147000014], [-36.432606588, -8.344922806], [-36.433082764999995, -8.345015022999974], [-36.43308609799999, -8.345015767999996], [-36.433089454000026, -8.345016396999995], [-36.43309283000002, -8.345016910000027], [-36.43309622200002, -8.345017306999978], [-36.43309962500001, -8.345017585999983], [-36.43310303700002, -8.345017746999986], [-36.433106452000004, -8.345017790999975], [-36.433109865999995, -8.345017717000019], [-36.43311327599997, -8.345017525000003], [-36.43311667699999, -8.345017214999984], [-36.433120065000026, -8.345016788999999], [-36.43312343600002, -8.34501624500001], [-36.43312678699999, -8.345015585999988], [-36.433130112000015, -8.345014811999988], [-36.43313340899999, -8.34501392300001], [-36.43313667199999, -8.345012920999977], [-36.433139899000025, -8.345011806999992], [-36.43314308499998, -8.345010581999986], [-36.43314622700001, -8.345009248999986], [-36.433149319999984, -8.345007807000002], [-36.433152361, -8.345006259999991], [-36.433155347000024, -8.345004609], [-36.43315827399999, -8.345002855000018], [-36.43316113700001, -8.345001002000004], [-36.43316393499998, -8.344999051000002], [-36.43316666300001, -8.344997004999982], [-36.43316931800001, -8.344994865999979], [-36.43317189700002, -8.344992635999972], [-36.433174397000016, -8.344990318999976], [-36.433176815000024, -8.344987917000026], [-36.43317914800002, -8.344985432999977], [-36.433181392999984, -8.344982870000024], [-36.43318354799999, -8.344980231000022], [-36.43318560900002, -8.344977518999997], [-36.43318757499998, -8.344974738000019], [-36.433189443, -8.344971891], [-36.43319121100001, -8.344968979999976], [-36.43319287700001, -8.344966010999997], [-36.43319443799999, -8.344962985999985], [-36.433195893000004, -8.34495990900001], [-36.43319724000003, -8.344956782999986], [-36.433201380000014, -8.344942847000027], [-36.43320505899999, -8.34492878200001], [-36.43320827299999, -8.344914605999975], [-36.43321101800001, -8.34490033100002], [-36.433213292000005, -8.344885975000011], [-36.43321509200001, -8.344871551999972], [-36.43321641599999, -8.344857079000008], [-36.43321726300002, -8.34484256899998], [-36.43321763199998, -8.344828039999982], [-36.43321752200001, -8.344813507000026], [-36.43321693399997, -8.344798985000011], [-36.43321586799999, -8.344784489999995], [-36.433214324999994, -8.344770037999979], [-36.43251413899998, -8.339669999000023], [-36.43250846699999, -8.339625178999995], [-36.432503741000005, -8.339580249999983], [-36.432502634, -8.339568534000023], [-36.43250098499999, -8.339553609000006], [-36.432498866, -8.339538742999991], [-36.43249627900002, -8.33952395], [-36.43249322600002, -8.339509244999988], [-36.43248971100002, -8.339494644000013], [-36.43248573699998, -8.339480159000004], [-36.43248402699999, -8.339474289000009], [-36.432478677000006, -8.33945706999998], [-36.432472722, -8.339440047999972], [-36.43246616699997, -8.339423247000013], [-36.43245902299998, -8.339406684999972], [-36.432451297, -8.339390385000002], [-36.43244523999999, -8.339378167999996], [-36.43242325900002, -8.33933526200002], [-36.43240015399999, -8.339292946], [-36.432375940999975, -8.339251248999972], [-36.43219379200002, -8.338946863999979], [-36.432181162000006, -8.338926512], [-36.43216787799997, -8.338906576], [-36.43215395499999, -8.338887076999981], [-36.43213940700002, -8.338868036999997], [-36.432124250000015, -8.338849474000028], [-36.43210849899998, -8.338831407999976], [-36.432092169999976, -8.33881385799998], [-36.43207528200003, -8.338796842000022], [-36.43205784999998, -8.338780376999978], [-36.43047495600001, -8.337332946999993], [-36.430470695, -8.337328076999995], [-36.43046660700003, -8.337323062999985], [-36.43046269500002, -8.337317911000014], [-36.430458965000014, -8.337312628000006], [-36.43045542099998, -8.337307217999978], [-36.43045206800002, -8.337301690000004], [-36.430448909000006, -8.337296048999974], [-36.430445948, -8.337290301999985], [-36.430443189000016, -8.33728445700001], [-36.430440635000025, -8.337278518999995], [-36.430438288999994, -8.337272498000004], [-36.430436154999995, -8.337266398999986], [-36.43043423300003, -8.337260230000027], [-36.43043252799998, -8.337253997999994], [-36.430431039999974, -8.337247710999975], [-36.430429773000014, -8.337241376999998], [-36.430428726, -8.337235002], [-36.43042790200002, -8.337228595], [-36.43042730100001, -8.337222164000025], [-36.430426925000006, -8.337215716000003], [-36.43042677300002, -8.33720925900002], [-36.43042684599999, -8.3372028], [-36.43042714400002, -8.33719634800002], [-36.430427666000014, -8.337189910000006], [-36.43042841099998, -8.337183493999987], [-36.43042938000002, -8.337177107000002], [-36.43043057, -8.337170758000013], [-36.43043198100003, -8.337164453000014], [-36.43043361000002, -8.337158201000022], [-36.430435456, -8.337152009000022], [-36.430437515999984, -8.337145884999984], [-36.430439788, -8.337139835000016], [-36.430442269000025, -8.337133866999977], [-36.430444955999974, -8.33712798900001], [-36.43044784699998, -8.337122206999993], [-36.43045093699999, -8.337116528000024], [-36.43045422199998, -8.337110958999972], [-36.43045769999998, -8.33710550699999], [-36.430461364999985, -8.337100179000004], [-36.43046521299999, -8.337094980000018], [-36.43046923999998, -8.337089917000014], [-36.430473441000004, -8.337084995999987], [-36.43047781000001, -8.337080222999987], [-36.430482342999994, -8.337075604000006], [-36.43048703400001, -8.337071143999992], [-36.43068019200001, -8.336928429000011], [-36.43068961199998, -8.336922426000001], [-36.430698819999975, -8.33691610599999], [-36.430707805, -8.336909476000017], [-36.43071655699998, -8.336902543000008], [-36.43072506599998, -8.336895315999982], [-36.43073332099999, -8.336887803000025], [-36.43074131399999, -8.336880012999984], [-36.43074903399997, -8.336871954999992], [-36.430756471999985, -8.336863638000011], [-36.43076361999999, -8.336855072999981], [-36.43077047000003, -8.336846270000024], [-36.43077701300001, -8.336837236999997], [-36.43078324200002, -8.336827987999982], [-36.43078915000001, -8.336818531000006], [-36.43079472800002, -8.336808878], [-36.43079997199999, -8.336799041000006], [-36.43080487499998, -8.336789031000023], [-36.430809431, -8.336778858999992], [-36.430813634, -8.336768538000001], [-36.43081748100002, -8.336758079999981], [-36.43082096500001, -8.336747496999976], [-36.430824083999994, -8.336736800999972], [-36.431070369, -8.334604529999979], [-36.431072723, -8.334580727999992], [-36.431074283999976, -8.334556862], [-36.43107505099999, -8.334532955999975], [-36.431075022000016, -8.334509039000011], [-36.43107419699999, -8.334485136000012], [-36.431072578, -8.334461272999988], [-36.431070165999984, -8.334437476999994], [-36.431066965000014, -8.334413772999994], [-36.43106297600002, -8.334390187999986], [-36.431045744000016, -8.334297676000006], [-36.43103781299999, -8.334255095000003], [-36.43103725999998, -8.334252472999992], [-36.43103661800001, -8.334249871999987], [-36.431035888999986, -8.334247292999976], [-36.431035071999986, -8.33424474100002], [-36.431034168999986, -8.334242216999996], [-36.431033180999975, -8.334239726000021], [-36.431032109, -8.334237269000027], [-36.43103095399999, -8.334234848999984], [-36.43102971799999, -8.334232470000018], [-36.43102840099999, -8.334230133999995], [-36.43102700600002, -8.334227843999997], [-36.431025534000014, -8.334225602000004], [-36.43102505600001, -8.334224855999992], [-36.431024552, -8.334224127000027], [-36.43102402300002, -8.334223415999986], [-36.431023471, -8.334222722999982], [-36.43102289500001, -8.334222049999994], [-36.43102229599998, -8.334221395999975], [-36.43102167500001, -8.334220763000019], [-36.43102103299998, -8.334220152], [-36.43102037, -8.334219562999976], [-36.431019687, -8.334218996999994], [-36.43101898499998, -8.334218453999995], [-36.43101826499998, -8.334217936000016], [-36.431017527999984, -8.33421744200001], [-36.431016774, -8.334216974000014], [-36.431016005000004, -8.334216532000028], [-36.431015220999996, -8.334216115999993], [-36.43101442300002, -8.334215727000014], [-36.431013612000015, -8.334215364999977], [-36.43101278900002, -8.334215031999975], [-36.431011954999974, -8.334214726000027], [-36.43101111200002, -8.334214449000001], [-36.431010259000004, -8.334214201000009], [-36.431009398000015, -8.334213981999994], [-36.43098938000003, -8.334209896999994], [-36.43096925200001, -8.334206393999978], [-36.43094903000002, -8.334203474999981], [-36.430928730999995, -8.334201142999973], [-36.43082758000003, -8.334189772000002], [-36.430762915, -8.33418087199999], [-36.43074785099998, -8.334178770999983], [-36.430732722000016, -8.334177193000016], [-36.43071754800002, -8.334176140000011], [-36.430702345999975, -8.334175613000014], [-36.43068713399998, -8.334175612000024], [-36.430671931999996, -8.334176139000022], [-36.430656758, -8.33417719099998], [-36.43064162899998, -8.334178768000015], [-36.43058500799998, -8.334185563000005], [-36.43050737599998, -8.334194879999984], [-36.43043550099998, -8.334204591999992], [-36.430363950000014, -8.33421643700001], [-36.430292785000006, -8.334230402999992], [-36.43007293199997, -8.334276956999986], [-36.43007140200001, -8.334277254000028], [-36.43006986099999, -8.334277498000006], [-36.43006831399998, -8.334277690000022], [-36.43006675999999, -8.334277827999983], [-36.43006520300003, -8.334277912999994], [-36.43006364399997, -8.334277944999997], [-36.430062083999985, -8.334277923000002], [-36.43006052599998, -8.334277848], [-36.43005897199998, -8.334277719], [-36.430057422999994, -8.33427753799998], [-36.43005588199998, -8.334277303000022], [-36.43005434899999, -8.334277015999987], [-36.430052827, -8.334276676999991], [-36.43005131799998, -8.334276285999977], [-36.43004982299999, -8.334275843], [-36.430048344, -8.334275348999995], [-36.43004688299999, -8.334274805000007], [-36.430045441999994, -8.334274212000025], [-36.430044022000004, -8.334273569000004], [-36.430042625, -8.334272877999979], [-36.43004125300001, -8.334272139999996], [-36.43003990699998, -8.334271354999998], [-36.43003858899999, -8.334270523999976], [-36.43003730100003, -8.33426964900002], [-36.43003604299997, -8.334268731000009], [-36.430034818000024, -8.334267769999997], [-36.430033627, -8.334266766999974], [-36.430032471000004, -8.334265723999977], [-36.430031351000025, -8.334264641999994], [-36.430030269999975, -8.334263523000004], [-36.43002922800002, -8.334262367000008], [-36.43002822699998, -8.334261176999973], [-36.430027267000014, -8.334259952000025], [-36.43002634999999, -8.334258696000006], [-36.430025477000015, -8.334257408999974], [-36.43002464900002, -8.334256091999976], [-36.430023866, -8.334254749000024], [-36.430023130999984, -8.334253379000018], [-36.430022442999984, -8.33425198499998], [-36.43002180399998, -8.334250568000016], [-36.43002121400002, -8.33424912999999], [-36.43002067399999, -8.334247672999993], [-36.43002018499999, -8.334246198000017], [-36.43001974700002, -8.334244706999982], [-36.43001936100001, -8.334243201999982], [-36.430019026000025, -8.334241684999995], [-36.43001641500001, -8.334228771000028], [-36.430008912999995, -8.334182972999997], [-36.430002996999974, -8.334136945000012], [-36.42999867399999, -8.334090742], [-36.42996469600001, -8.33364467299998], [-36.42994553400001, -8.333428657000013], [-36.42991623, -8.33313928199999], [-36.42988208899999, -8.332756255999982], [-36.42988024099998, -8.332726722000018], [-36.42987934199999, -8.332697143000019], [-36.429879395, -8.332667551999975], [-36.42988039800002, -8.33263797699999], [-36.429882350000014, -8.33260844900002], [-36.42988525099997, -8.33257899900002], [-36.42988909600001, -8.332549656000026], [-36.42989388199999, -8.332520450000004], [-36.429899603000024, -8.332491413000014], [-36.429998977000025, -8.332110815000021], [-36.43005745300002, -8.331884978000005], [-36.43008589200002, -8.331806299999982], [-36.43009497700001, -8.331783544000018], [-36.43010483299997, -8.331761109000013], [-36.430115451000006, -8.331739020999976], [-36.43012681800002, -8.331717305999973], [-36.43013891999999, -8.331695989000025], [-36.43015174499999, -8.33167509499998], [-36.430165276000025, -8.331654647999983], [-36.43017949799997, -8.331634671000018], [-36.43019439400001, -8.331615188], [-36.43020994800003, -8.331596221999973], [-36.430273562000025, -8.331514613000024], [-36.430288847999975, -8.331497860000013], [-36.43047322199999, -8.331274409999992], [-36.43061104200001, -8.331113318000007], [-36.43104685499998, -8.330532500999993], [-36.43115712100001, -8.330385546999992], [-36.431172833000005, -8.330363632000001], [-36.43118776199998, -8.330341180000005], [-36.431201887999975, -8.330318218999992], [-36.43121519599998, -8.330294777999995], [-36.43122766699997, -8.330270885000004], [-36.43123928699998, -8.330246569999986], [-36.43125004199999, -8.33022186300002], [-36.43125991699998, -8.330196794000017], [-36.431310102, -8.33006250599999], [-36.431576544999984, -8.329349525999987], [-36.431588616, -8.329315559000008], [-36.43159958000001, -8.32928122200002], [-36.43160942499998, -8.329246550999983], [-36.43161814199999, -8.329211582000028], [-36.43162572199998, -8.329176350000012], [-36.43163215599998, -8.329140892999987], [-36.431636104999995, -8.329116929000008], [-36.43164250699999, -8.329074106999997], [-36.43164762800001, -8.32903111500002], [-36.431651465000016, -8.32898799100002], [-36.43165401300001, -8.328944772], [-36.43165527100001, -8.328901496000015], [-36.431659782, -8.328582261999998], [-36.43165915999998, -8.328365419000022], [-36.43164732299999, -8.327769894000028], [-36.43163654699998, -8.327227820000019], [-36.431629699999974, -8.326883361], [-36.431694119999975, -8.326882090000026]]]"
